Paper ID,Journal Name,Journal Publisher
04e23b93697090b91ce806b5c98a93c9315a39e4,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQ"
2056982f012176c2219d1e4d4a68b4c06aeb31c0,Migration Letters,Transnational Press London Ltdsales@tplondon.com
fa15a57c6408a04c87255460ac5e24a82b91abd4,Journal of Ethnic and Migration Studies,Carfax Publishing Company
955cac5dc9943da1e4be7215ae436183c769b8ca,Journal of Black Studies,
3a2c9a94f0bbd510f8f8af975208c490d60c7ee9,Journal of Refugee Studies,Oxford University Press
b2ff5616d7972507c1b56b06ea6cec9eb5303379,Patterns of Prejudice,
48ff0a891ff351ff22181deef36fb065c6c0941d,Population and Development Review,
e158d9ed67ab52876634b2b76aeb0607cf5aabc4,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
6180fd3100f158a31490ea89ed42c895214a5cea,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
8957ab5894b0e7083fe9b230a61473d7e30358a9,Mobilities,
daeae2117890cc064850f39188ead80cf4b30ba3,Journal of Intercultural Studies,
748c31af94d4b8130f0b27ec64dab80cb3ae9f53,Journal of Black Studies,
2292d9c251afd0a79a74b3771b619bb8301ee938,European Journal of Migration and Law,Martinus Nijhoff Publishersorders@brill.nl
b8b659892a2e617842de5a6f8e8b47c570a101cd,International Migration Review,Center for Migration Studies
9654734eb59fe8dfaf75ce0e67dadcc5c057f513,Refugee Survey Quarterly,
e75a58dffed4f2361d660670daa375baa0cf9365,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
54712b9ec74c49b6366bec925d6fc0e167aa09de,Journal of Refugee Studies,
9bd6ca2b4c5a9e33fbe8c7aef189f8d071ae1c34,Ethnic and Racial Studies,
44d964a07fe15333997dfaaff1b965d67b584d1e,Migration World,
8240dbe873025d6faa4bc72f27d6950dfb839e3f,Journal of Ethnic and Migration Studies,
c62b6b6e4b6d12d5c43e5a43aa683bdfb3848fd0,International Journal of Intercultural Relations,Elsevier Ltd
8cfde15da0bf4d3d31b3f62eb32a461fbc769918,Journal of Ethnic and Migration Studies,
643782450d33b96047e1e51e3829cdeaee0f8930,Journal of Black Studies,
c6c2e91f9e6fb0f02aab7536a32a3089a05529af,Ethnicity and Health,Routledgeinfo@tandf.co.uk
6f80ce6bad7a26e3a841fd9b061e1341f2c1be85,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
9eb5a347a8d287db9e229899edf0605f5bf80c08,International Migration Review,SAGE Publications Ltdinfo@sagepub.co.uk
74c5c240bc1ac9beb4453e227059fe06e5f25bc0,Journal of Refugee Studies,Oxford University Press
9dafd24c42b2115e257e2a0c01ce02e5a50621a1,Population & Development Review,
cd8ee7e95c19586a04861989e2e38e39ceb96c64,Population and Development Review,
cf494591c9e242d053031a02910ad08ef475170b,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
299f82310c187fa365f240d3bf1c0f5dd161c5b3,Population and Development Review,
7ec844d1d5b43990033da52c8a5132874c2e8630,Journal of Ethnic and Migration Studies,
4a2eaa1a8021846432f1d315b3c3891dcd18e72e,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
33a4fa0ae05f1a12f0bd9309200ec88c72b952bd,Patterns of Prejudice,
08be0bc50f5fb9617c33c33e093c668036ff5f2b,Population and Development Review,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
b643297a76178b145eb0ae516877613242541898,Migration Letters,Transnational Press London Ltdsales@tplondon.com
c7bc5a901999fd6f49df3939ee47b96c0af02a12,Journal of Black Studies,
b2282a53b3b6632e3fbe2f3c0835451fd1df48ae,"Language, Culture and Curriculum",
1b61a436acac3eacb1e97e7ea7e1947cfbe13d98,Refugee Survey Quarterly,
5cef4ae68e1265c693b5ae3c420f24993b09f217,Ethnicities,SAGE Publications Ltdinfo@sagepub.co.uk
e77754ea48b605aad3cb39a3006944aad4ce5d33,Ethnic and Racial Studies,
cd5d2144bc6912c3f0a6cf47fc40303510439221,Journal of Refugee Studies,
09ce728e9049021e686cad01d1c90af61a57b542,"Population, Space and Place",
15b4fb5ed0f6b00b8708f154e289609cc8adc94f,Revue européenne des migrations internationales,
0a6b708785bf83193a3c6c355e3988036c4a5981,Refugee Survey Quarterly,
fc4cbe85fc2682a345ff7195846db6fdb6debbad,International Migration Review,Blackwell Publishing Inc.subscrip@blackwellpub.com
73ca019723e5b1c0b8588ec7e91870686a7555bd,Citizenship Studies,Carfax Publishing Company
4fa037e8b689178f2f9f0891713b1180191e0e4f,International Journal of Intercultural Relations,
3e525d2186f235e4e682e27cf057b9d97076d6b0,Journal of Studies in International Education,
cdacaec679049b63eea36394dcf24fe2f9464001,International Migration,
6571cb99d419766d5a5da9b2071924bfe51899ac,Race and Class,SAGE Publications Ltdinfo@sagepub.co.uk
d573344c6998b4d68f091eaeaf6955f682242835,Race Ethnicity and Education,
8f254e2f71219302e5bab176a1fe10e460ad2c18,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
e39d1af87c491a4cb53c920f0211935eb4410c3d,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
6a450481166fe5d5de1dc723d9dff042105e15ed,International Migration Review,Blackwell Publishing Inc.subscrip@blackwellpub.com
39a6a544c3a223655e2a27abf6eda54ecd54e2fc,"Language, Culture and Curriculum",
b9b35237f2334fddb419150f418b3493f634ceeb,Ethnic and Racial Studies,
d8436d0fa44601de8cfd331d479a540825e0bce8,International Migration,
9efe95bf259035b7dff0d71c2a841b8c7beae681,International Journal of Intercultural Relations,Elsevier Ltd
c84f28744de1576ddd4f615d9f855c6788693588,Journal of Black Studies,
287c6abe7cfd593bd0037e924d8393fb7de932ed,International Migration Review,Center for Migration Studies
03bc3957b892d2bfe49d76013c84a8aa37dd5ab8,Journal of Black Studies,
f69b02291aa814d18113d1a3e7d4477e324099af,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
98223345b3f3953bf4b639beacd5722534bb64ac,Race and Class,SAGE Publications Ltdinfo@sagepub.co.uk
1a7888ffb2b9b5daf9d282382eeecd4786932aa3,Journal of International Migration and Integration,
bd384bd8328d33945d77c70a98d31c84bb4148f9,International Journal of Intercultural Relations,
96f04cb24501b60d5ab51fd781e0906bb11a047c,Journal of Immigrant and Refugee Studies,Routledgeaabs@uw.edu
1daf37c0863f3f9caccb6a4d8a8e498c0c698075,Journal of Black Studies,
b3d42a1304158c757657d0e1ef47a1eb533277f6,Journal of Intercultural Studies,
4ab2f76681a78fbf50b88de2a2a31c31e829a026,Ethnic and Racial Studies,
f153cbec29d86a58b5f15231fd14e7037a210682,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.journals@apa.org
950eeecb23a633c5e02e27bc40db0c32a7547688,Population & Development Review,
11a8e3a75b770a20e84bc633d995dbbbc73d947e,Ethnicity and Health,Routledgeinfo@tandf.co.uk
5c94bac4c8235617de1eec8a5aa7a9ee44393813,Journal of Ethnic and Migration Studies,
b85885523857d0db5b7202bfbf3458019e91480d,Ethnicity and Health,Carfax Publishing Company
b3d86937fc546697935fd1a3376ec9a581b8adfd,Citizenship Studies,
fd342456936c93bed6d425a6631d694c2843e092,"Language, Culture and Curriculum",
afde7c241415936930694b913dd4aec0fe56fb4e,Journal of Refugee Studies,
f5f77f79f075de38910504ec50ccc2afa24be53e,International Migration,
97dddf8ca59c83e07b5be84c7895a269d8b74520,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQ"
fdc489e1e2248ad0a2713648b56d0d5d73577cf1,"International Journal of Migration, Health and Social Care","Emerald Group Publishing Ltd.Howard HouseWagon Lane, BingleyBD16 1WA"
93be62549a2f60e7823c4cac4145ba693eee4b28,Journal of Black Studies,
e77b2ba74dd8d3d54afee22c32438ca44de2ca75,Ethnic and Racial Studies,
8c19da6119ea845292024f7594606ab116568470,Journal of Refugee Studies,
43c35fe6a910cbb02733f35b5a2621a97aedb90e,"Population, Space and Place",
40bb3c45a07ec190db43c56fb94db534a206f1f9,Race & Class,
2f04af674c451492854a3aaa7b9ce3384287bbca,Population and Development Review,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
03ec5f18e4d49c49674853fb2826a28b84ed01db,Race & Class,
1720b040c7585dfe8c3fff2126df9bf09eab974e,Ethnic and Racial Studies,
5406d92fb51b3f43c89a261e0fa8446755ea1e9a,"Population, Space and Place",
a2e029f4cfc641f8038ebc455d71e8d3129badbf,Ethnicity and Health,
e205e89110161f243e0e21fa07a9a1ba69fcbe53,Journal of Ethnic and Migration Studies,
1ee9e37e2db21cd0e256ff2342577a104e25b817,Identities,Routledgeaabs@uw.edu
09da76756c9716a5ed63f04e33842657ff690090,"International Journal of Migration, Health and Social Care",
243497fee7afe410b258e853b5357770d0c0ada4,Population and Development Review,
c85f8c6b50b3055aa71d81c7cdfa62837d01669b,"Language, Culture and Curriculum",
c07a8c5f614bd8a00016982863a992e53062e7bd,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
d37daaf8c035df9053360ec393e9ca2d2dad253a,Journal of Studies in International Education,
a00dc698e6a85564200ea3bcad18d817e3c83853,European Journal of Migration and Law,
9e4ba58e23af61356c9b76f7ea67efef17a202a7,Journal of Black Studies,
e7cd0a4cc0fcc2034cc216453af631f43307df7e,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
60745ef42a0161ff3c5993822b6399d733d8da81,Journal of Black Studies,
40641d9ac37aea2b6a779029d2cb67baad5a868e,Ethnic and Racial Studies,
b863f9d8bf7a879f36ef81747ee074113796dc11,Journal of Ethnic and Migration Studies,
4af368493c6102ec7c728ccaa5d8a48fb130713d,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com"
2d435e62a5c14c2808ea48790153d69a0dd9f20d,Global Networks,Blackwell Publishing Ltd
39329a9e25d4347cb701b2db548c50b861e58cca,Journal of Ethnic and Migration Studies,
c2851e7ee75ad088c2251441c8e864e08b19bbb6,Refugee Survey Quarterly,Oxford University Press
fadca162da2779bfc9bbc6550d6189f0a11495c0,Race & Class,
6bb3c49fe924782dc0c521d395507919aea05056,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.journals@apa.org
34adbc20178db2062c983c98b2160503cd513e53,Patterns of Prejudice,Routledgeinfo@tandf.co.uk
c8af678ff833daac11251906db85aebec63c1a0a,Ethnicities,
26814a419fb4b61c6cb80b925acf6a0f35ae5aa9,Citizenship Studies,
2e64b114e5046e91b55eb41811c65548b1ffa3bc,Citizenship Studies,Carfax Publishing Company
1698966ed717c873352aea7ed47540de8a976b61,Journal of Diversity in Higher Education,American Psychological Association Inc.journals@apa.org
5e5c82b6085563a46071a69416dc409ae9f52182,Journal of Refugee Studies,Oxford University Pressjnl.info@oup.co.uk
3946ef02b24948b73adbdd2eb281d827d35cc73d,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
fda119d2c61d4e8d443e099bddb0e2f25512155a,Ethnicity and Health,
bd5cff88d8674dbca6767d428a56f4c16862e5e5,Journal of Diversity in Higher Education,
61bdc9c16a04f269244e23ca300ba2c474f3dbb8,Identities,
90f222cc8e0710837f41040fc1b6685f2a8513d8,Journal of International Migration and Integration,Springer Netherlands
c08456172f273c556d6cf831fa51bcbce4221152,Race and Class,SAGE Publications Ltdinfo@sagepub.co.uk
e29fbc2dee5a49a6caaf453cdae8816636887e98,"Language, Culture and Curriculum",
80e5b6c7e19815a5b13d541834560b6299c0bcd5,Ethnicity and Health,Carfax Publishing Company
c7067e2ae5b274bb019431327e7c6558d5d21130,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
c60a90c19d574be5011706bc5b523b7f4e1b9751,Journal of Refugee Studies,Oxford University Press
0ab82bda2f329e908372ab79f06b03ecc8935fbc,Citizenship Studies,Routledge
b8828ccf983a199e74f550808f314fb1a77683c8,Identities,
ee1b10de317c084091ead93c291e554caea0bd2f,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
84b89a5fd6f47d1dd88f505c8a80bc28e0f7839c,Journal of Refugee Studies,
77c8bb210c907c29e3eec3b47e5d4a82c3929812,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
33a429c9bafc6719d8ce2a7be5ba9d47694d1737,Population & Development Review,
a996c40e5545048a2a33f9d135621ca9c4f74096,Mobilities,Routledgeinfo@tandf.co.uk
66dfb80923964d41354408725764340b3a675eb7,Race Ethnicity and Education,
cc35e2b64b9a4b937b06887ac21712913ae3e9de,Patterns of Prejudice,
24def43a457140062d1109456b9b957168e4c855,Ethnicity and Health,Routledgeinfo@tandf.co.uk
bb20d47b73c72eb80d4bf85c667bde1fbf885cc1,International Journal of Intercultural Relations,
957b5dac4f82ed1887fa73f4cf47038aa8e5bf39,Identities,
c51280fc87a3d407ca0598d27de568068dea454e,Journal of Black Studies,
132d8317c01fa594f90a721e1fd2c87df7f301d0,Citizenship Studies,Carfax Publishing Company
6f6efd9b2284479ea9181b6067d8328440a7e0ce,International Journal of Intercultural Relations,
63020fd1142657f7893fd7a36ee207b144adef20,Ethnic and Racial Studies,
b338f202ba4d7840c8f77f47d5ce7a8184e33e07,Journal of Ethnic and Migration Studies,
93564a82cd17d5ed1bf1fb83880c80d0af7c225d,Journal of Ethnic and Migration Studies,
2855107f109e42bc75549d0d4f35b3aeed1c8ee7,International Journal of Intercultural Relations,
50b9d64e22cd889aeace16686fbc101815857a90,Comparative Migration Studies,Springer
079a7586a0031cef7bc76eac5ab775b647519e46,Journal of Black Studies,
3fbb7d2d4c17567e413a26cf7ef39df357ecadce,"International Journal of Migration, Health and Social Care","Emerald Group Publishing Ltd.Howard HouseWagon Lane, BingleyBD16 1WA"
7d4b8d6ea7f7720cae94504caa099039b62ee4d9,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
6cc8d422a3f5d21403d2cb9a48b4f861e1c4c8cf,International Journal of Intercultural Relations,
d6bb833ba0420163dabec92afdbc16320ab78598,International Journal of Intercultural Relations,Elsevier Ltd
7200b5f7d11477033df1adade18037aa49bb950b,Race & Class,
6855af74e308d52e41112357c5d312fcfe519aa9,Race and Class,SAGE Publications Ltdinfo@sagepub.co.uk
30270131916f2f4e602e05cf6778a1823655dedd,Refugee Survey Quarterly,
5c8f9aa6a153e778dccccdd2c80cd6f9cb221d7a,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
7f003bfe6c9588f7dab5ce137ddfffec4a39b4b2,International Journal of Intercultural Relations,
f6303741488370e114708c397ab118c9e947f5c0,International Migration,
cda33713b581f7d7e37aaba4686c5e98371a1a48,Journal of International Migration and Integration,
bf13560a94a62a8175b3e97265ca4da3770a9895,International Migration,
d19d02a3b6b9e08b4ecb8f6c995290e1d490cf6d,Patterns of Prejudice,
0b2e8408a08043d6b20e93de31772d3d0c68c78c,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
74c546168ceeaa26b66c690d1d51366cd7374c69,Journal of International Migration and Integration,Springereditorial@springerplus.com
eb067d6963576fc9a6f7d611b7562c77c0bd36b3,Race & Class,
ff58e1c8506a829e8e5c6108848bdefeadc2114d,Ethnicity and Health,Routledgeinfo@tandf.co.uk
15dbaa5e89006f4266250412110d0fbb8810294b,Patterns of Prejudice,
fcf4ee17b5286c6fc9f0a0e83d971accba84fc80,Patterns of Prejudice,
9389c615242dca6d436a38e8b166c6b121c0747a,European Journal of Migration and Law,
000b81f39e178add4931189f9eefda0a5158dd94,Ethnicity and Health,Routledgeinfo@tandf.co.uk
b2771d477f0e3c91c3fdc25e6b0d8105ef4b40fc,Race & Class,
cf5e95c70fa7190dfb3d3b1351dc322194a66391,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
540e7b875714980a4c3ae65e8c62ddcc6bcdcd65,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.
bbac7f633324bbde5d8f9062922e3c44ff44f7f6,Race & Class,
823e0cf7edf1f34d618f7dae2fd2daa0f1e47b44,Race Ethnicity and Education,
a5b4e5b7cc55e8c2276e6545de8f751ce2dfa653,"Language, Culture and Curriculum",
114cadf3c4fcc3ef4c3263c839890e4d9d3cd205,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
4d9b59a052386be849b7cb3fcee7b2ee1eb58adc,Ethnic and Racial Studies,
f52f0d78be5b9f4bc66d8e51a06442eea33921ed,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQ"
8d7565fcc2aef937df5d49e15aaf266fad1b4f74,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
8008c9149ca60a820fe21a8b24d554ef30bb353e,Journal of Ethnic and Migration Studies,
3347759d9cae37d99a46a624ce01b531d7b42c17,Migration Letters,Transnational Press London Ltdsales@tplondon.com
effda2438ebd8e493ac74b77c5c7134b13b622c3,Citizenship Studies,Routledgeinfo@tandf.co.uk
e429caa7e092eaf1fa9c7f4d05a92d6e80ba4f8f,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
8b782e1b02fd943913eb0bfc7a741cf340d5efb4,Journal of Ethnic and Migration Studies,
11b315e0de46ecfd072998e22250f1869e770a70,Journal of Studies in International Education,SAGE Publications Inc.claims@sagepub.com
27f5a4566640080623b1838a3e301ee7f2d50de8,Citizenship Studies,Routledgeinfo@tandf.co.uk
87eff27f090e06a55c58091995459c2efdce8657,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
717af53457d4efd5cf5e32fdc9b3724604a62a87,Citizenship Studies,Routledgeinfo@tandf.co.uk
ad9c54114f171bc6feb1a0c7cc1ff559d8ee742f,"Population, Space and Place",
fb562cbb858f0ba4344911136a3a47aecf0ae862,Race Ethnicity and Education,
6f5f7f4def49f16f07ff3448d6a36ec6dcb309a1,Journal of Black Studies,
ea7a0bdb20e98e90c483f8d76d17b7ef5b47affa,International Journal of Intercultural Relations,
8f39b322748b7a14432a3ca47df346deb994d485,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
e8b7b43b90fa0d454654fb5be9353a420d453914,Journal of Black Studies,
bd6554c8a9278083ad043e4ed7140547cb8f0122,Journal of Ethnic and Migration Studies,
e0e3531e98fce3d617cdb32eb85ea0a9045f0458,Refugee Survey Quarterly,
72339281160efd1b6aaabc23f1ae87ccea883a88,Asian & Pacific Migration Journal,
458bb71189b674f0956cfef7ad6183983aac2b75,Journal of Black Studies,
441484fd9bfbb1a23cb963eecb12e02766711b96,Ethnic and Racial Studies,Routledge
ab23e36289f537afcd55d35eb7b551459a73336b,Patterns of Prejudice,
1502a07cbdc7d8e0f35741a46456f6361f9f1723,Journal of Ethnic and Migration Studies,
123b29912f01890d76d0c30493bb8761c97a7afc,Population and Development Review,Blackwell Publishing Ltd
d1ed0a6a6aef6a772ea15a4e64ba8df32e5a9f80,IZA Journal of Migration,SpringerOpen
cf73667dc5e2e3c6bced297f417072e07c8dbc87,Ethnic and Racial Studies,
4bf498ecd7394ac0f0403cf245e60240ed4bc3be,Journal of Black Studies,
a358ea60ee439a011bb9f673a41785f3bc6eab0e,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XS"
1edda14bd6a5523bf6ae8840a4009c0c2fa7572f,Ethnicity and Health,Routledgeinfo@tandf.co.uk
914c24f8f6963ae288e19ede445788de0aa62710,International Migration,
b2d77daaba7c4ebca0ccd12e83073830ee4f6f06,Asian and Pacific Migration Journal,Scalabrini Migration Centerclaims@sagepub.com
d8197e352c92954ded1fac6e2ac6a47dc6fc0f71,Journal of Black Studies,
9053087e5393903bfb4f5459d4dc05e80e5bce5a,International Migration Review,Center for Migration Studies
4a4d449d9f5af60489b01d6e5b2a2ae4cd810499,Asian and Pacific Migration Journal,"Scalabrini Migration Center40 Matapat St.Bay Pinyahan, 1100 Quezon city"
ac6553f6c1563282aada8ea07c2e5828fc31e2b1,Journal of Diversity in Higher Education,
42dbf2dd13e87e671d24828ca1e7b5647c479c69,Ethnicity and Health,Routledgeinfo@tandf.co.uk
d86ded8314811a1fd686dd6f188f849bdba3ded4,Journal of Ethnic and Migration Studies,
1e17d620285199c08493f91411358df0d4212895,"Population, Space and Place",
e448f2998c1ea88c66b20be9f2d1e331166db51d,Ethnic and Racial Studies,
c8e64a0ba1d4d7c400445e2ac723275229a3e0f4,Ethnic and Racial Studies,Routledge
67f75b693133189a089af62cfa01bbd38af483c7,International Migration,
2da44c30bea84135cb009f31a261581e7a55d036,Journal of Refugee Studies,
6dbc00dc02ff2969ef0f59fdb371039105b9dfc9,"Population, Space and Place",
51c92a0a5d7039b88df64ecac0f89b11ff39dcfc,Identities,Routledgeaabs@uw.edu
405ee47aafb18bc5583d647da4254647bd60fee0,Citizenship Studies,
866060b78b798f09bced170a33eb20e99c3e56e2,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
3b3b20d2fe57ad4140970a8e5097bcfdf8566328,Race and Class,
c51f98a483dde7bc34be15853a994f196babaa46,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
8313038dd3cab6e5ad0b4e8d4c04840a330ddd5a,Citizenship Studies,
f1bdeecac09b7a164781c5d2fd0c6c196bef6f41,Race & Class,
0afa5e49839bbe3ecda1feb8fc7c590420166317,Patterns of Prejudice,Routledgeinfo@tandf.co.uk
d4328675ad2706b7627b0523f200a2510e627e4d,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
7faa442bcec77f1ad74b76477211786c027fa1f8,International Journal of Intercultural Relations,
